0	-0.01	-0.009000000000000001	-0.008	-0.007	-0.006	-0.005	-0.004	-0.003	-0.002	-0.0009999999999999992	0.0	0.0009999999999999992	0.002	0.003000000000000001	0.004	0.004999999999999999	0.006	0.007000000000000001	0.008000000000000002	0.009	0.01
-0.05007513539999932	-3.026502821420516e-10	-1.220186452834913e-10	3.859218479277236e-10	4.931297255799627e-10	-2.3136734025301792e-10	-3.0616236234527197e-10	-2.486222787133592e-10	-7.713709293696264e-10	-1.735511913902706e-10	8.516792714732237e-11	3.3276870805796616e-10	5.548602740219492e-10	1.0759785021069783e-09	6.726358197320286e-10	6.955852884425944e-10	3.4378749400988995e-10	-3.357725712684344e-10	-4.920905211468154e-10	-3.0069137917625546e-10	-2.120169844450816e-10	-8.899063965927027e-10
-0.04978484475999932	-3.026502821420516e-10	-1.220186452834913e-10	3.859218479277236e-10	4.931297255799627e-10	-2.3136734025301792e-10	-3.0616236234527197e-10	-2.486222787133592e-10	-7.713709293696264e-10	-1.735511913902706e-10	8.516792714732237e-11	3.3276870805796616e-10	5.548602740219492e-10	1.0759785021069783e-09	6.726358197320286e-10	6.955852884425944e-10	3.4378749400988995e-10	-3.357725712684344e-10	-4.920905211468154e-10	-3.0069137917625546e-10	-2.120169844450816e-10	-8.899063965927027e-10
-0.049494554119999326	-3.026502821420516e-10	-1.220186452834913e-10	3.859218479277236e-10	4.931297255799627e-10	-2.3136734025301792e-10	-3.0616236234527197e-10	-2.486222787133592e-10	-7.713709293696264e-10	-1.735511913902706e-10	8.516792714732237e-11	3.3276870805796616e-10	5.548602740219492e-10	1.0759785021069783e-09	6.726358197320286e-10	6.955852884425944e-10	3.4378749400988995e-10	-3.357725712684344e-10	-4.920905211468154e-10	-3.0069137917625546e-10	-2.120169844450816e-10	-8.899063965927027e-10
-0.04920426347999933	-3.026502821420516e-10	-1.220186452834913e-10	3.859218479277236e-10	4.931297255799627e-10	-2.3136734025301792e-10	-3.0616236234527197e-10	-2.486222787133592e-10	-7.713709293696264e-10	-1.735511913902706e-10	8.516792714732237e-11	3.3276870805796616e-10	5.548602740219492e-10	1.0759785021069783e-09	6.726358197320286e-10	6.955852884425944e-10	3.4378749400988995e-10	-3.357725712684344e-10	-4.920905211468154e-10	-3.0069137917625546e-10	-2.120169844450816e-10	-8.899063965927027e-10
-0.048913972839999334	-3.026502821420516e-10	-1.220186452834913e-10	3.859218479277236e-10	4.931297255799627e-10	-2.3136734025301792e-10	-3.0616236234527197e-10	-2.486222787133592e-10	-7.713709293696264e-10	-1.735511913902706e-10	8.516792714732237e-11	3.3276870805796616e-10	5.548602740219492e-10	1.0759785021069783e-09	6.726358197320286e-10	6.955852884425944e-10	3.4378749400988995e-10	-3.357725712684344e-10	-4.920905211468154e-10	-3.0069137917625546e-10	-2.120169844450816e-10	-8.899063965927027e-10
-0.04862368219999934	-3.026502821420516e-10	-1.220186452834913e-10	3.859218479277236e-10	4.931297255799627e-10	-2.3136734025301792e-10	-3.0616236234527197e-10	-2.486222787133592e-10	-7.713709293696264e-10	-1.735511913902706e-10	8.516792714732237e-11	3.3276870805796616e-10	5.548602740219492e-10	1.0759785021069783e-09	6.726358197320286e-10	6.955852884425944e-10	3.4378749400988995e-10	-3.357725712684344e-10	-4.920905211468154e-10	-3.0069137917625546e-10	-2.120169844450816e-10	-8.899063965927027e-10
-0.04833339155999934	-3.026502821420516e-10	-1.220186452834913e-10	3.859218479277236e-10	4.931297255799627e-10	-2.3136734025301792e-10	-3.0616236234527197e-10	-2.486222787133592e-10	-7.713709293696264e-10	-1.735511913902706e-10	8.516792714732237e-11	3.3276870805796616e-10	5.548602740219492e-10	1.0759785021069783e-09	6.726358197320286e-10	6.955852884425944e-10	3.4378749400988995e-10	-3.357725712684344e-10	-4.920905211468154e-10	-3.0069137917625546e-10	-2.120169844450816e-10	-8.899063965927027e-10
-0.048043100919999346	-3.026502821420516e-10	-1.220186452834913e-10	3.859218479277236e-10	4.931297255799627e-10	-2.3136734025301792e-10	-3.0616236234527197e-10	-2.486222787133592e-10	-7.713709293696264e-10	-1.735511913902706e-10	8.516792714732237e-11	3.3276870805796616e-10	5.548602740219492e-10	1.0759785021069783e-09	6.726358197320286e-10	6.955852884425944e-10	3.4378749400988995e-10	-3.357725712684344e-10	-4.920905211468154e-10	-3.0069137917625546e-10	-2.120169844450816e-10	-8.899063965927027e-10
-0.04775281027999935	-3.026502821420516e-10	-1.220186452834913e-10	3.859218479277236e-10	4.931297255799627e-10	-2.3136734025301792e-10	-3.0616236234527197e-10	-2.486222787133592e-10	-7.713709293696264e-10	-1.735511913902706e-10	8.516792714732237e-11	3.3276870805796616e-10	5.548602740219492e-10	1.0759785021069783e-09	6.726358197320286e-10	6.955852884425944e-10	3.4378749400988995e-10	-3.357725712684344e-10	-4.920905211468154e-10	-3.0069137917625546e-10	-2.120169844450816e-10	-8.899063965927027e-10
